index ,code        ,current     ,time
  401 ,000723.XSHE ,     6.79   ,2024-03-19 15:00:00
  402 ,000725.XSHE ,     4.05   ,2024-03-19 15:00:00
  403 ,000726.XSHE ,     6.26   ,2024-03-19 15:00:00
  404 ,000727.XSHE ,     2.65   ,2024-03-19 15:00:00
  405 ,000728.XSHE ,     6.87   ,2024-03-19 15:00:00
  406 ,000729.XSHE ,     9.31   ,2024-03-19 15:00:00
  407 ,000731.XSHE ,     6.87   ,2024-03-19 15:00:00
  408 ,000733.XSHE ,    58.75   ,2024-03-19 15:00:00
  409 ,000735.XSHE ,     5.42   ,2024-03-19 15:00:00
  410 ,000736.XSHE ,    10.09   ,2024-03-19 15:00:00
  411 ,000737.XSHE ,     6.97   ,2024-03-19 15:00:00
  412 ,000738.XSHE ,    18.87   ,2024-03-19 15:00:00
  413 ,000739.XSHE ,    13.56   ,2024-03-19 15:00:00
  414 ,000750.XSHE ,     3.5    ,2024-03-19 15:00:00
  415 ,000751.XSHE ,     3.06   ,2024-03-19 15:00:00
  416 ,000752.XSHE ,     6.39   ,2024-03-19 15:00:00
  417 ,000753.XSHE ,     3.41   ,2024-03-19 15:00:00
  418 ,000755.XSHE ,     4.54   ,2024-03-19 15:00:00
  419 ,000756.XSHE ,    17.91   ,2024-03-19 15:00:00
  420 ,000757.XSHE ,     3.68   ,2024-03-19 15:00:00
  421 ,000758.XSHE ,     4.78   ,2024-03-19 15:00:00
  422 ,000759.XSHE ,     3.73   ,2024-03-19 15:00:00
  423 ,000761.XSHE ,     3.5    ,2024-03-19 15:00:00
  424 ,000762.XSHE ,    24.59   ,2024-03-19 15:00:00
  425 ,000766.XSHE ,    18.21   ,2024-03-19 15:00:00
  426 ,000767.XSHE ,     2.82   ,2024-03-19 15:00:00
  427 ,000768.XSHE ,    22.52   ,2024-03-19 15:00:00
  428 ,000776.XSHE ,    14.02   ,2024-03-19 15:00:00
  429 ,000777.XSHE ,    14.41   ,2024-03-19 15:00:00
  430 ,000778.XSHE ,     3.96   ,2024-03-19 15:00:00
  431 ,000779.XSHE ,     9.04   ,2024-03-19 15:00:00
  432 ,000782.XSHE ,     4.61   ,2024-03-19 15:00:00
  433 ,000783.XSHE ,     5.34   ,2024-03-19 15:00:00
  434 ,000785.XSHE ,     2.98   ,2024-03-19 15:00:00
  435 ,000786.XSHE ,    27.74   ,2024-03-19 15:00:00
  436 ,000788.XSHE ,     5.53   ,2024-03-19 15:00:00
  437 ,000789.XSHE ,     6.45   ,2024-03-19 15:00:00
  438 ,000790.XSHE ,     4.14   ,2024-03-19 15:00:00
  439 ,000791.XSHE ,     5.7    ,2024-03-19 15:00:00
  440 ,000792.XSHE ,    16.8    ,2024-03-19 15:00:00
  441 ,000793.XSHE ,     1.67   ,2024-03-19 15:00:00
  442 ,000795.XSHE ,     5.74   ,2024-03-19 15:00:00
  443 ,000796.XSHE ,     3.41   ,2024-03-19 15:00:00
  444 ,000797.XSHE ,     2.63   ,2024-03-19 15:00:00
  445 ,000798.XSHE ,     7.34   ,2024-03-19 15:00:00
  446 ,000799.XSHE ,    62.7    ,2024-03-19 15:00:00
  447 ,000800.XSHE ,     9.09   ,2024-03-19 15:00:00
  448 ,000801.XSHE ,    13.59   ,2024-03-19 15:00:00
  449 ,000802.XSHE ,     6.42   ,2024-03-19 15:00:00
  450 ,000802.XSHG ,  5987.9974 ,2024-03-19 15:00:00
  451 ,000803.XSHE ,     4.7    ,2024-03-19 15:00:00
  452 ,000807.XSHE ,    12.72   ,2024-03-19 15:00:00
  453 ,000809.XSHE ,     2.18   ,2024-03-19 15:00:00
  454 ,000810.XSHE ,    12.18   ,2024-03-19 15:00:00
  455 ,000811.XSHE ,    12.59   ,2024-03-19 15:00:00
  456 ,000812.XSHE ,     4.57   ,2024-03-19 15:00:00
  457 ,000813.XSHE ,     3.0    ,2024-03-19 15:00:00
  458 ,000814.XSHG ,  8014.7665 ,2024-03-19 15:00:00
  459 ,000815.XSHE ,    10.15   ,2024-03-19 15:00:00
  460 ,000816.XSHE ,     2.66   ,2024-03-19 15:00:00
  461 ,000818.XSHE ,    31.53   ,2024-03-19 15:00:00
  462 ,000819.XSHE ,    15.56   ,2024-03-19 15:00:00
  463 ,000819.XSHG ,  5046.4601 ,2024-03-19 15:00:00
  464 ,000820.XSHE ,     3.64   ,2024-03-19 15:00:00
  465 ,000821.XSHE ,    14.72   ,2024-03-19 15:00:00
  466 ,000822.XSHE ,     6.21   ,2024-03-19 15:00:00
  467 ,000823.XSHE ,     8.48   ,2024-03-19 15:00:00
  468 ,000823.XSHG ,  5734.0997 ,2024-03-19 15:00:00
  469 ,000825.XSHE ,     3.74   ,2024-03-19 15:00:00
  470 ,000826.XSHE ,     2.62   ,2024-03-19 15:00:00
  471 ,000827.XSHG ,  1476.6694 ,2024-03-19 15:00:00
  472 ,000828.XSHE ,    10.09   ,2024-03-19 15:00:00
  473 ,000829.XSHE ,     9.16   ,2024-03-19 15:00:00
  474 ,000830.XSHE ,     9.95   ,2024-03-19 15:00:00
  475 ,000831.XSHE ,    29.39   ,2024-03-19 15:00:00
  476 ,000833.XSHE ,     5.83   ,2024-03-19 15:00:00
  477 ,000836.XSHE ,     2.16   ,2024-03-19 15:00:00
  478 ,000837.XSHE ,    10.21   ,2024-03-19 15:00:00
  479 ,000838.XSHE ,     3.32   ,2024-03-19 15:00:00
  480 ,000839.XSHE ,     2.06   ,2024-03-19 15:00:00
  481 ,000847.XSHG ,  2819.2077 ,2024-03-19 15:00:00
  482 ,000848.XSHE ,     8.35   ,2024-03-19 15:00:00
  483 ,000849.XSHG ,  7582.2325 ,2024-03-19 15:00:00
  484 ,000850.XSHE ,     3.42   ,2024-03-19 15:00:00
  485 ,000851.XSHE ,     5.35   ,2024-03-19 15:00:00
  486 ,000851.XSHG , 13167.5598 ,2024-03-19 15:00:00
  487 ,000852.XSHE ,     6.63   ,2024-03-19 15:00:00
  488 ,000852.XSHG ,  5608.9553 ,2024-03-19 15:00:00
  489 ,000853.XSHG ,  1400.785  ,2024-03-19 15:00:00
  490 ,000854.XSHG ,  3912.1417 ,2024-03-19 15:00:00
  491 ,000855.XSHG ,  1269.1273 ,2024-03-19 15:00:00
  492 ,000856.XSHE ,     7.78   ,2024-03-19 15:00:00
  493 ,000856.XSHG ,  5205.0186 ,2024-03-19 15:00:00
  494 ,000857.XSHG , 10677.1228 ,2024-03-19 15:00:00
  495 ,000858.XSHE ,   157.37   ,2024-03-19 15:00:00
  496 ,000858.XSHG ,  6011.6646 ,2024-03-19 15:00:00
  497 ,000859.XSHE ,     4.15   ,2024-03-19 15:00:00
  498 ,000860.XSHE ,    19.85   ,2024-03-19 15:00:00
  499 ,000861.XSHE ,     1.51   ,2024-03-19 15:00:00
  500 ,000862.XSHE ,     5.95   ,2024-03-19 15:00:00
  501 ,000863.XSHE ,     3.36   ,2024-03-19 15:00:00
  502 ,000868.XSHE ,     4.76   ,2024-03-19 15:00:00
  503 ,000869.XSHE ,    23.44   ,2024-03-19 15:00:00
  504 ,000875.XSHE ,     4.4    ,2024-03-19 15:00:00
  505 ,000876.XSHE ,     9.33   ,2024-03-19 15:00:00
  506 ,000877.XSHE ,     6.89   ,2024-03-19 15:00:00
  507 ,000878.XSHE ,    13.31   ,2024-03-19 15:00:00
  508 ,000880.XSHE ,     8.93   ,2024-03-19 15:00:00
  509 ,000881.XSHE ,     6.28   ,2024-03-19 15:00:00
  510 ,000882.XSHE ,     1.53   ,2024-03-19 15:00:00
  511 ,000883.XSHE ,     4.98   ,2024-03-19 15:00:00
  512 ,000885.XSHE ,    12.89   ,2024-03-19 15:00:00
  513 ,000886.XSHE ,     4.75   ,2024-03-19 15:00:00
  514 ,000887.XSHE ,    11.9    ,2024-03-19 15:00:00
  515 ,000888.XSHE ,    10.03   ,2024-03-19 15:00:00
  516 ,000889.XSHE ,     1.72   ,2024-03-19 15:00:00
  517 ,000890.XSHE ,     3.94   ,2024-03-19 15:00:00
  518 ,000891.XSHG ,  1263.4807 ,2024-03-19 15:00:00
  519 ,000892.XSHE ,     3.28   ,2024-03-19 15:00:00
  520 ,000893.XSHE ,    22.48   ,2024-03-19 15:00:00
  521 ,000895.XSHE ,    28.58   ,2024-03-19 15:00:00
  522 ,000897.XSHE ,     2.17   ,2024-03-19 15:00:00
  523 ,000898.XSHE ,     2.53   ,2024-03-19 15:00:00
  524 ,000899.XSHE ,     7.8    ,2024-03-19 15:00:00
  525 ,000900.XSHE ,     3.74   ,2024-03-19 15:00:00
  526 ,000901.XSHE ,     8.4    ,2024-03-19 15:00:00
  527 ,000901.XSHG ,  5286.0974 ,2024-03-19 15:00:00
  528 ,000902.XSHE ,    10.96   ,2024-03-19 15:00:00
  529 ,000903.XSHE ,     2.32   ,2024-03-19 15:00:00
  530 ,000903.XSHG ,  3390.4233 ,2024-03-19 15:00:00
  531 ,000905.XSHE ,     6.48   ,2024-03-19 15:00:00
  532 ,000905.XSHG ,  5479.0616 ,2024-03-19 15:00:00
  533 ,000906.XSHE ,     7.54   ,2024-03-19 15:00:00
  534 ,000906.XSHG ,  3894.9102 ,2024-03-19 15:00:00
  535 ,000908.XSHE ,     2.66   ,2024-03-19 15:00:00
  536 ,000909.XSHE ,     4.63   ,2024-03-19 15:00:00
  537 ,000910.XSHE ,     7.33   ,2024-03-19 15:00:00
  538 ,000911.XSHE ,     7.46   ,2024-03-19 15:00:00
  539 ,000912.XSHE ,     4.39   ,2024-03-19 15:00:00
  540 ,000913.XSHE ,    13.45   ,2024-03-19 15:00:00
  541 ,000913.XSHG ,  8438.5873 ,2024-03-19 15:00:00
  542 ,000914.XSHG ,  4946.0742 ,2024-03-19 15:00:00
  543 ,000915.XSHE ,    35.52   ,2024-03-19 15:00:00
  544 ,000917.XSHE ,     7.66   ,2024-03-19 15:00:00
  545 ,000919.XSHE ,     7.0    ,2024-03-19 15:00:00
  546 ,000920.XSHE ,     8.65   ,2024-03-19 15:00:00
  547 ,000921.XSHE ,    27.72   ,2024-03-19 15:00:00
  548 ,000922.XSHE ,    10.32   ,2024-03-19 15:00:00
  549 ,000923.XSHE ,    16.9    ,2024-03-19 15:00:00
  550 ,000925.XSHE ,     7.72   ,2024-03-19 15:00:00
  551 ,000926.XSHE ,     3.43   ,2024-03-19 15:00:00
  552 ,000927.XSHE ,     2.64   ,2024-03-19 15:00:00
  553 ,000928.XSHE ,     6.28   ,2024-03-19 15:00:00
  554 ,000928.XSHG ,  3034.5897 ,2024-03-19 15:00:00
  555 ,000929.XSHE ,     8.03   ,2024-03-19 15:00:00
  556 ,000930.XSHE ,     5.97   ,2024-03-19 15:00:00
  557 ,000931.XSHE ,     4.62   ,2024-03-19 15:00:00
  558 ,000932.XSHE ,     5.45   ,2024-03-19 15:00:00
  559 ,000932.XSHG , 17981.1868 ,2024-03-19 15:00:00
  560 ,000933.XSHE ,    19.26   ,2024-03-19 15:00:00
  561 ,000933.XSHG ,  8367.1806 ,2024-03-19 15:00:00
  562 ,000934.XSHG ,  4683.6386 ,2024-03-19 15:00:00
  563 ,000935.XSHE ,    16.21   ,2024-03-19 15:00:00
  564 ,000935.XSHG ,  3793.4446 ,2024-03-19 15:00:00
  565 ,000936.XSHE ,     9.17   ,2024-03-19 15:00:00
  566 ,000937.XSHE ,     7.79   ,2024-03-19 15:00:00
  567 ,000938.XSHE ,    23.47   ,2024-03-19 15:00:00
  568 ,000948.XSHE ,    14.52   ,2024-03-19 15:00:00
  569 ,000949.XSHE ,     2.84   ,2024-03-19 15:00:00
  570 ,000950.XSHE ,     5.18   ,2024-03-19 15:00:00
  571 ,000951.XSHE ,    16.49   ,2024-03-19 15:00:00
  572 ,000952.XSHE ,     6.03   ,2024-03-19 15:00:00
  573 ,000953.XSHE ,     3.91   ,2024-03-19 15:00:00
  574 ,000955.XSHE ,     5.63   ,2024-03-19 15:00:00
  575 ,000957.XSHE ,     8.78   ,2024-03-19 15:00:00
  576 ,000958.XSHE ,     3.84   ,2024-03-19 15:00:00
  577 ,000959.XSHE ,     3.29   ,2024-03-19 15:00:00
  578 ,000960.XSHE ,    16.0    ,2024-03-19 15:00:00
  579 ,000961.XSHE ,     1.11   ,2024-03-19 15:00:00
  580 ,000962.XSHE ,    11.34   ,2024-03-19 15:00:00
  581 ,000963.XSHE ,    33.4    ,2024-03-19 15:00:00
  582 ,000965.XSHE ,     2.82   ,2024-03-19 15:00:00
  583 ,000966.XSHE ,     4.56   ,2024-03-19 15:00:00
  584 ,000967.XSHE ,     5.08   ,2024-03-19 15:00:00
  585 ,000968.XSHE ,     6.57   ,2024-03-19 15:00:00
  586 ,000969.XSHE ,     8.86   ,2024-03-19 15:00:00
  587 ,000970.XSHE ,     9.84   ,2024-03-19 15:00:00
  588 ,000971.XSHE ,     1.71   ,2024-03-19 15:00:00
  589 ,000972.XSHE ,     3.76   ,2024-03-19 15:00:00
  590 ,000973.XSHE ,     4.14   ,2024-03-19 15:00:00
  591 ,000974.XSHG ,  5152.2799 ,2024-03-19 15:00:00
  592 ,000975.XSHE ,    16.56   ,2024-03-19 15:00:00
  593 ,000976.XSHE ,     1.51   ,2024-03-19 15:00:00
  594 ,000977.XSHE ,    41.76   ,2024-03-19 15:00:00
  595 ,000978.XSHE ,     7.07   ,2024-03-19 15:00:00
  596 ,000980.XSHE ,     2.71   ,2024-03-19 15:00:00
  597 ,000981.XSHE ,     1.52   ,2024-03-19 15:00:00
  598 ,000982.XSHE ,     1.36   ,2024-03-19 15:00:00
  599 ,000982.XSHG ,  6784.3288 ,2024-03-19 15:00:00
  600 ,000983.XSHE ,    10.38   ,2024-03-19 15:00:00
  601 ,000985.XSHE ,    14.14   ,2024-03-19 15:00:00
  602 ,000985.XSHG ,  4430.66   ,2024-03-19 15:00:00
  603 ,000986.XSHG ,  2484.5827 ,2024-03-19 15:00:00
  604 ,000987.XSHE ,     6.07   ,2024-03-19 15:00:00
  605 ,000987.XSHG ,  3205.0615 ,2024-03-19 15:00:00
  606 ,000988.XSHE ,    34.78   ,2024-03-19 15:00:00
  607 ,000989.XSHE ,     9.13   ,2024-03-19 15:00:00
  608 ,000989.XSHG ,  4598.1688 ,2024-03-19 15:00:00
  609 ,000990.XSHE ,     7.38   ,2024-03-19 15:00:00
  610 ,000991.XSHG ,  8990.6312 ,2024-03-19 15:00:00
  611 ,000992.XSHG ,  4488.3432 ,2024-03-19 15:00:00
  612 ,000993.XSHE ,     9.45   ,2024-03-19 15:00:00
  613 ,000993.XSHG ,  4973.4651 ,2024-03-19 15:00:00
  614 ,000995.XSHE ,    13.34   ,2024-03-19 15:00:00
  615 ,000996.XSHE ,     3.17   ,2024-03-19 15:00:00
  616 ,000997.XSHE ,    19.6    ,2024-03-19 15:00:00
  617 ,000998.XSHE ,    13.75   ,2024-03-19 15:00:00
  618 ,000999.XSHE ,    53.54   ,2024-03-19 15:00:00
  619 ,001201.XSHE ,    18.88   ,2024-03-19 15:00:00
  620 ,001202.XSHE ,    13.56   ,2024-03-19 15:00:00
  621 ,001203.XSHE ,     9.68   ,2024-03-19 15:00:00
  622 ,001205.XSHE ,    15.73   ,2024-03-19 15:00:00
  623 ,001206.XSHE ,    14.18   ,2024-03-19 15:00:00
  624 ,001207.XSHE ,    14.72   ,2024-03-19 15:00:00
  625 ,001208.XSHE ,     8.36   ,2024-03-19 15:00:00
  626 ,001209.XSHE ,    15.29   ,2024-03-19 15:00:00
  627 ,001210.XSHE ,    15.77   ,2024-03-19 15:00:00
  628 ,001211.XSHE ,    17.2    ,2024-03-19 15:00:00
  629 ,001212.XSHE ,    34.24   ,2024-03-19 15:00:00
  630 ,001213.XSHE ,     4.12   ,2024-03-19 15:00:00
  631 ,001215.XSHE ,    49.25   ,2024-03-19 15:00:00
  632 ,001216.XSHE ,    13.89   ,2024-03-19 15:00:00
  633 ,001217.XSHE ,    11.12   ,2024-03-19 15:00:00
  634 ,001218.XSHE ,    18.61   ,2024-03-19 15:00:00
  635 ,001219.XSHE ,    16.77   ,2024-03-19 15:00:00
  636 ,001222.XSHE ,    12.43   ,2024-03-19 15:00:00
  637 ,001223.XSHE ,    45.6    ,2024-03-19 15:00:00
  638 ,001225.XSHE ,    36.17   ,2024-03-19 15:00:00
  639 ,001226.XSHE ,    30.91   ,2024-03-19 15:00:00
  640 ,001227.XSHE ,     2.57   ,2024-03-19 15:00:00
  641 ,001228.XSHE ,    25.69   ,2024-03-19 15:00:00
  642 ,001229.XSHE ,    37.89   ,2024-03-19 15:00:00
  643 ,001230.XSHE ,    19.21   ,2024-03-19 15:00:00
  644 ,001231.XSHE ,    16.59   ,2024-03-19 15:00:00
  645 ,001234.XSHE ,    18.01   ,2024-03-19 15:00:00
  646 ,001236.XSHE ,     9.98   ,2024-03-19 15:00:00
  647 ,001238.XSHE ,    19.5    ,2024-03-19 15:00:00
  648 ,001239.XSHE ,    18.29   ,2024-03-19 15:00:00
  649 ,001255.XSHE ,    26.43   ,2024-03-19 15:00:00
  650 ,001256.XSHE ,    14.92   ,2024-03-19 15:00:00
  651 ,001258.XSHE ,     7.03   ,2024-03-19 15:00:00
  652 ,001259.XSHE ,    25.4    ,2024-03-19 15:00:00
  653 ,001260.XSHE ,    16.9    ,2024-03-19 15:00:00
  654 ,001266.XSHE ,    28.6    ,2024-03-19 15:00:00
  655 ,001267.XSHE ,     4.29   ,2024-03-19 15:00:00
  656 ,001268.XSHE ,    19.97   ,2024-03-19 15:00:00
  657 ,001269.XSHE ,    49.68   ,2024-03-19 15:00:00
  658 ,001270.XSHE ,    60.44   ,2024-03-19 15:00:00
  659 ,001278.XSHE ,    19.6    ,2024-03-19 15:00:00
  660 ,001282.XSHE ,    32.46   ,2024-03-19 15:00:00
  661 ,001283.XSHE ,    44.22   ,2024-03-19 15:00:00
  662 ,001286.XSHE ,     9.62   ,2024-03-19 15:00:00
  663 ,001287.XSHE ,    20.53   ,2024-03-19 15:00:00
  664 ,001288.XSHE ,    19.68   ,2024-03-19 15:00:00
  665 ,001289.XSHE ,    18.97   ,2024-03-19 15:00:00
  666 ,001296.XSHE ,    21.12   ,2024-03-19 15:00:00
  667 ,001298.XSHE ,    27.01   ,2024-03-19 15:00:00
  668 ,001299.XSHE ,    12.58   ,2024-03-19 15:00:00
  669 ,001300.XSHE ,    14.83   ,2024-03-19 15:00:00
  670 ,001301.XSHE ,    33.61   ,2024-03-19 15:00:00
  671 ,001306.XSHE ,    77.35   ,2024-03-19 15:00:00
  672 ,001308.XSHE ,    27.47   ,2024-03-19 15:00:00
  673 ,001309.XSHE ,   115.48   ,2024-03-19 15:00:00
  674 ,001311.XSHE ,    41.28   ,2024-03-19 15:00:00
  675 ,001313.XSHE ,     8.24   ,2024-03-19 15:00:00
  676 ,001314.XSHE ,    52.77   ,2024-03-19 15:00:00
  677 ,001316.XSHE ,    31.19   ,2024-03-19 15:00:00
  678 ,001317.XSHE ,    29.31   ,2024-03-19 15:00:00
  679 ,001318.XSHE ,    11.97   ,2024-03-19 15:00:00
  680 ,001319.XSHE ,    20.1    ,2024-03-19 15:00:00
  681 ,001322.XSHE ,     9.98   ,2024-03-19 15:00:00
  682 ,001323.XSHE ,    31.65   ,2024-03-19 15:00:00
  683 ,001324.XSHE ,    23.07   ,2024-03-19 15:00:00
  684 ,001326.XSHE ,    40.07   ,2024-03-19 15:00:00
  685 ,001328.XSHE ,    23.39   ,2024-03-19 15:00:00
  686 ,001330.XSHE ,     6.26   ,2024-03-19 15:00:00
  687 ,001331.XSHE ,    13.17   ,2024-03-19 15:00:00
  688 ,001332.XSHE ,    28.6    ,2024-03-19 15:00:00
  689 ,001333.XSHE ,    18.42   ,2024-03-19 15:00:00
  690 ,001336.XSHE ,    20.68   ,2024-03-19 15:00:00
  691 ,001337.XSHE ,    26.5    ,2024-03-19 15:00:00
  692 ,001338.XSHE ,    10.84   ,2024-03-19 15:00:00
  693 ,001339.XSHE ,    33.16   ,2024-03-19 15:00:00
  694 ,001358.XSHE ,    34.02   ,2024-03-19 15:00:00
  695 ,001360.XSHE ,    14.03   ,2024-03-19 15:00:00
  696 ,001366.XSHE ,    13.51   ,2024-03-19 15:00:00
  697 ,001367.XSHE ,    35.16   ,2024-03-19 15:00:00
  698 ,001368.XSHE ,    22.23   ,2024-03-19 15:00:00
  699 ,001373.XSHE ,    33.28   ,2024-03-19 15:00:00
  700 ,001376.XSHE ,    18.0    ,2024-03-19 15:00:00
  701 ,001378.XSHE ,    30.25   ,2024-03-19 15:00:00
  702 ,001379.XSHE ,    18.18   ,2024-03-19 15:00:00
  703 ,001380.XSHE ,    27.72   ,2024-03-19 15:00:00
  704 ,001387.XSHE ,    23.6    ,2024-03-19 15:00:00
  705 ,001696.XSHE ,     6.68   ,2024-03-19 15:00:00
  706 ,001872.XSHE ,    17.17   ,2024-03-19 15:00:00
  707 ,001896.XSHE ,     4.81   ,2024-03-19 15:00:00
  708 ,001914.XSHE ,    10.81   ,2024-03-19 15:00:00
  709 ,001965.XSHE ,    10.55   ,2024-03-19 15:00:00
  710 ,001979.XSHE ,     9.49   ,2024-03-19 15:00:00
  711 ,002001.XSHE ,    17.39   ,2024-03-19 15:00:00
  712 ,002003.XSHE ,    10.52   ,2024-03-19 15:00:00
  713 ,002004.XSHE ,     4.47   ,2024-03-19 15:00:00
  714 ,002005.XSHE ,     1.19   ,2024-03-19 15:00:00
  715 ,002006.XSHE ,    14.85   ,2024-03-19 15:00:00
  716 ,002007.XSHE ,    20.19   ,2024-03-19 15:00:00
  717 ,002008.XSHE ,    20.0    ,2024-03-19 15:00:00
  718 ,002009.XSHE ,    16.41   ,2024-03-19 15:00:00
  719 ,002010.XSHE ,     4.61   ,2024-03-19 15:00:00
  720 ,002011.XSHE ,    12.45   ,2024-03-19 15:00:00
  721 ,002012.XSHE ,     4.47   ,2024-03-19 15:00:00
  722 ,002014.XSHE ,     9.9    ,2024-03-19 15:00:00
  723 ,002015.XSHE ,    11.65   ,2024-03-19 15:00:00
  724 ,002016.XSHE ,     5.14   ,2024-03-19 15:00:00
  725 ,002017.XSHE ,     9.76   ,2024-03-19 15:00:00
  726 ,002019.XSHE ,    12.11   ,2024-03-19 15:00:00
  727 ,002020.XSHE ,    11.26   ,2024-03-19 15:00:00
  728 ,002021.XSHE ,     1.92   ,2024-03-19 15:00:00
  729 ,002022.XSHE ,     8.27   ,2024-03-19 15:00:00
  730 ,002023.XSHE ,     9.18   ,2024-03-19 15:00:00
  731 ,002024.XSHE ,     1.66   ,2024-03-19 15:00:00
  732 ,002025.XSHE ,    42.16   ,2024-03-19 15:00:00
  733 ,002026.XSHE ,     8.26   ,2024-03-19 15:00:00
  734 ,002027.XSHE ,     6.37   ,2024-03-19 15:00:00
  735 ,002028.XSHE ,    59.09   ,2024-03-19 15:00:00
  736 ,002029.XSHE ,     5.51   ,2024-03-19 15:00:00
  737 ,002030.XSHE ,     8.71   ,2024-03-19 15:00:00
  738 ,002031.XSHE ,     3.91   ,2024-03-19 15:00:00
  739 ,002032.XSHE ,    56.27   ,2024-03-19 15:00:00
  740 ,002033.XSHE ,     9.62   ,2024-03-19 15:00:00
  741 ,002034.XSHE ,    14.31   ,2024-03-19 15:00:00
  742 ,002035.XSHE ,     6.02   ,2024-03-19 15:00:00
  743 ,002036.XSHE ,     8.41   ,2024-03-19 15:00:00
  744 ,002037.XSHE ,     6.49   ,2024-03-19 15:00:00
  745 ,002038.XSHE ,     9.42   ,2024-03-19 15:00:00
  746 ,002039.XSHE ,    15.7    ,2024-03-19 15:00:00
  747 ,002040.XSHE ,     6.2    ,2024-03-19 15:00:00
  748 ,002041.XSHE ,    10.94   ,2024-03-19 15:00:00
  749 ,002042.XSHE ,     4.83   ,2024-03-19 15:00:00
  750 ,002043.XSHE ,    10.0    ,2024-03-19 15:00:00
  751 ,002044.XSHE ,     5.42   ,2024-03-19 15:00:00
  752 ,002045.XSHE ,    13.86   ,2024-03-19 15:00:00
  753 ,002046.XSHE ,    10.91   ,2024-03-19 15:00:00
  754 ,002047.XSHE ,     2.38   ,2024-03-19 15:00:00
  755 ,002048.XSHE ,    13.15   ,2024-03-19 15:00:00
  756 ,002049.XSHE ,    70.0    ,2024-03-19 15:00:00
  757 ,002050.XSHE ,    25.21   ,2024-03-19 15:00:00
  758 ,002051.XSHE ,     7.8    ,2024-03-19 15:00:00
  759 ,002052.XSHE ,     1.99   ,2024-03-19 15:00:00
  760 ,002053.XSHE ,    10.6    ,2024-03-19 15:00:00
  761 ,002054.XSHE ,     5.54   ,2024-03-19 15:00:00
  762 ,002055.XSHE ,     7.76   ,2024-03-19 15:00:00
  763 ,002056.XSHE ,    15.41   ,2024-03-19 15:00:00
  764 ,002057.XSHE ,     7.39   ,2024-03-19 15:00:00
  765 ,002058.XSHE ,    11.68   ,2024-03-19 15:00:00
  766 ,002059.XSHE ,     5.4    ,2024-03-19 15:00:00
  767 ,002060.XSHE ,     4.33   ,2024-03-19 15:00:00
  768 ,002061.XSHE ,     3.74   ,2024-03-19 15:00:00
  769 ,002062.XSHE ,     4.14   ,2024-03-19 15:00:00
  770 ,002063.XSHE ,     5.66   ,2024-03-19 15:00:00
  771 ,002064.XSHE ,     6.83   ,2024-03-19 15:00:00
  772 ,002065.XSHE ,     5.95   ,2024-03-19 15:00:00
  773 ,002066.XSHE ,     9.0    ,2024-03-19 15:00:00
  774 ,002067.XSHE ,     2.88   ,2024-03-19 15:00:00
  775 ,002068.XSHE ,     9.8    ,2024-03-19 15:00:00
  776 ,002069.XSHE ,     3.47   ,2024-03-19 15:00:00
  777 ,002072.XSHE ,     4.32   ,2024-03-19 15:00:00
  778 ,002073.XSHE ,     6.71   ,2024-03-19 15:00:00
  779 ,002074.XSHE ,    20.67   ,2024-03-19 15:00:00
  780 ,002075.XSHE ,     4.16   ,2024-03-19 15:00:00
  781 ,002076.XSHE ,     2.52   ,2024-03-19 15:00:00
  782 ,002077.XSHE ,    15.09   ,2024-03-19 15:00:00
  783 ,002078.XSHE ,    13.99   ,2024-03-19 15:00:00
  784 ,002079.XSHE ,    10.18   ,2024-03-19 15:00:00
  785 ,002080.XSHE ,    15.54   ,2024-03-19 15:00:00
  786 ,002081.XSHE ,     3.55   ,2024-03-19 15:00:00
  787 ,002082.XSHE ,     5.11   ,2024-03-19 15:00:00
  788 ,002083.XSHE ,     4.41   ,2024-03-19 15:00:00
  789 ,002084.XSHE ,     3.08   ,2024-03-19 15:00:00
  790 ,002085.XSHE ,    14.09   ,2024-03-19 15:00:00
  791 ,002086.XSHE ,     2.3    ,2024-03-19 15:00:00
  792 ,002087.XSHE ,     1.31   ,2024-03-19 15:00:00
  793 ,002088.XSHE ,    15.04   ,2024-03-19 15:00:00
  794 ,002089.XSHE ,     0.78   ,2024-03-19 15:00:00
  795 ,002090.XSHE ,     9.46   ,2024-03-19 15:00:00
  796 ,002091.XSHE ,     7.09   ,2024-03-19 15:00:00
  797 ,002092.XSHE ,     5.13   ,2024-03-19 15:00:00
  798 ,002093.XSHE ,     7.32   ,2024-03-19 15:00:00
  799 ,002094.XSHE ,     2.94   ,2024-03-19 15:00:00
  800 ,002095.XSHE ,    16.41   ,2024-03-19 15:00:00
  801 ,002096.XSHE ,    11.36   ,2024-03-19 15:00:00
  802 ,002097.XSHE ,     7.77   ,2024-03-19 15:00:00
  803 ,002098.XSHE ,     5.66   ,2024-03-19 15:00:00
  804 ,002099.XSHE ,     5.79   ,2024-03-19 15:00:00
  805 ,002100.XSHE ,     7.51   ,2024-03-19 15:00:00
  806 ,002101.XSHE ,    13.9    ,2024-03-19 15:00:00
  807 ,002102.XSHE ,     2.34   ,2024-03-19 15:00:00
  808 ,002103.XSHE ,     6.66   ,2024-03-19 15:00:00
  809 ,002104.XSHE ,     7.06   ,2024-03-19 15:00:00
